movie_id,title,tags
9722,Bewitched,thinking he can overshadow an unknown actress in the part an egocentric actor unknowingly gets a witch cast in an upcoming television remake of the classic show bewitched comedy fantasy romance witch enchantment fallinginlove womandirector nicolekidman willferrell shirleymaclaine noraephron
226674,The Adolescent,in the summer of 1939 13yearold marie goes with her parents to visit her grandparents in a small town near avignon marie discovers her femininity and falls for a young jewish doctor but he prefers eva maries mother drama comingofage firstlove womandirector simonesignoret francishuster laetitiachauveau jeannemoreau
1278950,The Ritual,two priests one in crisis with his faith and the other confronting a turbulent past must overcome their differences to perform a risky exorcism horror drama thriller exorcism basedontruestory demon demonicpossession possesion somber priests hallucinations gloomy danstevens abigailcowen alpacino davidmidell
519182,Despicable Me 4,gru and lucy and their girlsmargo edith and agneswelcome a new member to the gru family gru jr who is intent on tormenting his dad gru also faces a new nemesis in maxime le mal and his femme fatale girlfriend valentina forcing the family to go on the run family comedy animation sciencefiction superhero villain sequel supervillain aftercreditsstinger duringcreditsstinger kids calm illumination stevecarell kristenwiig willferrell chrisrenaud
1468789,Planet Single: Greek Adventure,a greek getaway for five friends turns into a hilarious detective story when suspicions rise around one of their partners  who may be a famous conman comedy romance charming romantic maciejstuhr agnieszkawidocha weronikaksikiewicznathaniel samakina michachaciski
10909,Kalifornia,a journalist duo go on a tour of serial killer murder sites with two companions unaware that one of them is a serial killer himself thriller crime journalist california trailerpark photographer gasstation kidnapping psychopath journalism motel highway roadtrip murder serialkiller mentalillness excon hitchhiking bar abusiverelationship bradpitt davidduchovny juliettelewis dominicsena
1233413,Sinners,trying to leave their troubled lives behind twin brothers return to their hometown to start again only to discover that an even greater evil is waiting to welcome them back horror action thriller chicagoillinois capitalism kukluxklan musician immortality vampire surrealism sin alcoholism vampirehunterslayer church twins estrangedwife dualrole cousinrelationship deathofdaughter bluesmusic aftercreditsstinger klansmen 1990s 1930s salvation assimilation chineseimmigrant brotherbrotherrelationship southerngothic afrodescendants cousins supernaturalhorror playful trainstation jukejoint mississippi adoring frightened sympathetic michaelbjordan haileesteinfeld milescaton ryancoogler
24428,The Avengers,when an unexpected enemy emerges and threatens global safety and security nick fury director of the international peacekeeping agency known as shield finds himself in need of a team to pull the world back from the brink of disaster spanning the globe a daring recruitment effort begins sciencefiction action adventure newyorkcity superhero shield basedoncomic alieninvasion superheroteam aftercreditsstinger duringcreditsstinger marvelcinematicuniversemcu robertdowneyjr chrisevans markruffalo josswhedon
939243,Sonic the Hedgehog 3,sonic knuckles and tails reunite against a powerful new adversary shadow a mysterious villain with powers unlike anything they have faced before with their abilities outmatched in every way team sonic must seek out an unlikely alliance in hopes of stopping shadow and protecting the planet action sciencefiction comedy family moon sequel basedonvideogame psychotic dualrole aftercreditsstinger duringcreditsstinger hedgehog liveactionandanimation grandfathergrandsonrelationship animalhumanfriendship anthropomorphicanimal lossandgrief clich complicated sceptical jimcarrey benschwartz keanureeves jefffowler
950396,The Gorge,two highly trained operatives grow close from a distance after being sent to guard opposite sides of a mysterious gorge when an evil below emerges they must work together to survive what lies within romance sciencefiction thriller canyon affectation fog romance tower elitesniper snipers longtermobservation milesteller anyataylorjoy sigourneyweaver scottderrickson
749170,Heads of State,the uk prime minister and us president have a public rivalry that risks their countries alliance but when they become targets of a powerful enemy theyre forced to rely on each other as they go on a wild multinational run allied with noel a brilliant mi6 agent they must find a way to thwart a conspiracy that threatens the free world action thriller comedy usapresident headofstate mi6 britishprimeminister duringcreditsstinger hilarious amused johncena idriselba priyankachoprajonas ilyanaishuller
650498,Twittering Birds Never Fly: The Clouds Gather,in the hypermasculine criminal underworld a masochistic highranking yakuza and his newlyassigned bodyguard become increasingly drawn to each other animation drama yakuza masochism basedonmanga lgbt adultanimation boyslovebl tarusukeshingaki wataruhatano hirokiyasumoto kaorimakita
671,Harry Potter and the Philosopher's Stone,harry potter has lived under the stairs at his aunt and uncles house his whole life but on his 11th birthday he learns hes a powerful wizardwith a place waiting for him at the hogwarts school of witchcraft and wizardry as he learns to harness his newfound powers with the help of the schools kindly headmaster harry uncovers the truth about his parents deathsand about the villain whos to blame adventure fantasy witch schoolfriend friendship londonengland basedonnovelorbook magic boardingschool malefriendship childhero schoolofwitchcraft chosenone bullying school ghost fantasyworld wizard preteen childrensadventure basedonyoungadultnovel foundfamily owl malefemalefriendship danielradcliffe rupertgrint emmawatson chriscolumbus
1476292,Kalakal,a seductive female garbage collector who embraces the life of an escort lady desperate to live a comfortable life she leaves the dumpsite and enters the club but can she also dump both her brother and her lover who remind her of her past drama romance lesbian sexy lgbtq aliyaraymundo goldaceron jeroflores romanperezjr
