movie_id,title,overview,genres,keywords,cast,crew
986206,Night Carnage,"['A', 'blogger', 'who', 'is', 'also', 'a', 'werewolf', 'meets', 'a', 'dashing', 'playboy', 'with', 'a', 'dark', 'secret', 'of', 'his', 'own.', 'Starring', 'Logan', 'Andrews', 'and', 'Christian', 'Howard.']","['Action', 'Horror', 'Romance']","['low budget', 'horrified']","['Sadie Katz', 'Christian Howard', 'Mike Ferguson']",['Thomas J. Churchill']
1365103,Marriage Unplugged,"['Unhappy', 'in', 'their', 'marriage,', 'Suzanna', 'and', 'Andrew', 'buy', 'a', 'male', 'sex', 'robot', 'called', 'James,', 'who', 'consequently', 'uncovers', 'the', 'deep', 'fractures', 'in', 'their', 'relationship.']","['Science Fiction', 'Comedy', 'Drama']","['marriage', 'sex robot', 'short film', 'science fiction']","['Nikki Amuka-Bird', 'Nicholas Gleaves', 'Sven Ironside']","['Florine Nüesch', 'Kim Nüesch']"
715287,Stepmom's Desire,"['Sang-jin,', 'who', 'was', 'envious', 'of', 'her', 'neighbor', 'after', 'getting', 'a', 'beautiful', 'wife,', 'Ask', 'your', ""wife's"", 'friend', 'Gian', 'to', 'take', 'over', 'the', ""son's"", 'extracurricular', 'teacher,', 'Sang-jin,', 'who', 'left', 'work', 'early,', 'accidentally', 'sees', ""Gian's"", 'shower.', 'A', 'man', 'who', 'wants', 'to', 'have', 'sex', 'with', 'his', ""son's"", 'tutor,', 'And', 'a', 'son', 'who', 'wants', 'to', 'have', 'a', 'good', 'time', 'with', 'a', 'young', 'stepmom,', 'Ji-an', 'and', 'Jin-hee,', 'who', 'want', 'money,', 'are', 'disappointed', 'with', 'her', 'husband,', 'and', 'Bin-jin', 'gives', 'her', 'body', 'to', 'a', 'young', 'son.']","['Drama', 'Romance']",['softcore'],"['Lee Soo', 'Tae Hee', 'James']",['Lee Dong-Joon']
1185528,Legends of the Condor Heroes: The Gallants,"['Under', 'Genghis', 'Khan,', 'the', 'Mongolian', 'army', 'pushes', 'west', 'to', 'destroy', 'the', 'Jin', 'Dynasty,', 'setting', 'its', 'sights', 'on', 'the', 'Song', 'Dynasty', 'next.', 'Amid', 'internal', 'conflicts', 'among', 'martial', 'arts', 'schools,', 'Guo', 'Jing', 'unites', 'the', 'Central', ""Plains'"", 'warriors', 'to', 'defend', 'Xiangyang,', 'embodying', 'courage', 'and', 'loyalty', 'in', 'the', 'fight', 'for', 'the', 'nation.']","['Action', 'Drama', 'History']","['based on novel or book', 'absurd']","['Xiao Zhan', 'Sabrina Zhuang', 'Tony Leung Ka-fai']",['Tsui Hark']
574475,Final Destination Bloodlines,"['Plagued', 'by', 'a', 'violent', 'recurring', 'nightmare,', 'college', 'student', 'Stefanie', 'heads', 'home', 'to', 'track', 'down', 'the', 'one', 'person', 'who', 'might', 'be', 'able', 'to', 'break', 'the', 'cycle', 'and', 'save', 'her', 'family', 'from', 'the', 'grisly', 'demise', 'that', 'inevitably', 'awaits', 'them', 'all.']","['Horror', 'Mystery']","['restaurant', 'gore', 'sequel', 'premonition', 'fate', 'family', 'death', 'psychotic', 'taunting', 'hard', 'near-death experience', 'shocking', 'paranoid', 'hostile', 'hopeless', 'insecure', '1960s', 'satirical', 'ironic', 'cheating death', 'malicious', 'suspicious', 'supernatural horror', 'vindictive', 'negative', 'dramatic', 'horror', 'tense', 'hilarious', 'callous', 'cruel', 'disheartening', 'frightened', 'ghoulish', 'horrified', 'inflammatory', 'mean spirited', 'mocking', 'ominous', 'pessimistic', 'sarcastic', 'sardonic', 'tragic', 'teen scream']","['Kaitlyn Santa Juana', 'Teo Briones', 'Rya Kihlstedt']","['Adam B. Stein', 'Zach Lipovsky']"
1470086,Ligaw,"['A', 'sultry', 'woman', 'who', 'charms', 'the', 'hearts', 'of', 'men', 'in', 'a', 'remote', 'province.', 'Dolores,', 'a', 'devoted', 'wife', 'to', 'her', 'paraplegic', 'husband,', 'falls', 'for', 'a', 'young', 'mountaineer.', 'What', 'begins', 'as', 'a', 'reckless', 'escape', 'turns', 'into', 'an', 'affair', 'drenched', 'in', 'passion', 'and', 'secrecy.']","['Drama', 'Romance']","['infidelity', 'sexy']","['Robb Guinto', 'Ali Asistio', 'JC Tan']",['Omar Deroca']
974397,My Freaky Family,"['On', 'the', 'cusp', 'of', 'her', '13th', 'birthday,', 'Betty', 'Flood', '–', 'budding', 'musician', 'and', 'magical', 'being', '–', 'just', 'wants', 'to', 'be', 'like', 'the', 'rest', 'of', 'her', 'fabulous,', 'but', 'very', 'different', 'family,', 'so', 'why', 'is', 'her', 'magical', 'Mum', 'so', 'against', 'it?', 'As', 'Betty', 'wrestles', 'with', 'this,', 'she', 'also', 'learns', 'the', 'amazing', 'truth', 'about', 'her', 'family', 'and', 'discovers', 'that', 'the', 'not', 'so', 'normal,', 'the', 'magical', 'and', 'the', 'musical', 'are', 'all', 'a', 'part', 'of', 'her', 'fabulously', 'freaky', 'family.', ""It's"", 'very', 'freaky,', 'so', 'be', 'freaked', 'freaky', 'ahh', 'deaky', 'peaky', 'neaky', 'seaky', 'peaky', 'poo.']","['Animation', 'Family', 'Fantasy']",[],"['Evanna Lynch', 'Miranda Otto', ""Ardal O'Hanlon""]",['Mark Gravas']
138843,The Conjuring,"['Paranormal', 'investigators', 'Ed', 'and', 'Lorraine', 'Warren', 'work', 'to', 'help', 'a', 'family', 'terrorized', 'by', 'a', 'dark', 'presence', 'in', 'their', 'farmhouse.', 'Forced', 'to', 'confront', 'a', 'powerful', 'entity,', 'the', 'Warrens', 'find', 'themselves', 'caught', 'in', 'the', 'most', 'terrifying', 'case', 'of', 'their', 'lives.']","['Horror', 'Thriller']","['sibling relationship', '1970s', 'cellar', 'exorcism', 'haunted house', 'possession', 'rhode island', 'based on true story', 'paranormal investigation', 'crucifix', 'ghost', 'disturbed', 'demonic', 'demonic spirit', 'detective couple', 'demonology', 'psychic vision', 'malevolent spirit', 'the conjuring universe']","['Patrick Wilson', 'Vera Farmiga', 'Lili Taylor']",['James Wan']
1354441,La hacienda: El regreso de los malditos,"['A', 'group', 'of', 'friends', 'return', 'to', 'their', 'hometown', 'after', 'many', 'years.', 'The', 'trip', 'is', 'an', 'excuse', 'to', 'reminisce', 'about', 'old', 'times', 'but', 'turns', 'into', 'a', 'nightmare', 'when', 'they', 'unearth', 'their', 'darkest', 'memories.']",['Horror'],"['slasher', 'folk', 'horror']","['Facundo Vrdoljak', 'Mariángeles Gagliano', 'Juani Rodriguez']",['Gaby Smiths']
1419406,The Shadow's Edge,"['Macau', 'Police', 'brings', 'the', 'tracking', 'expert', 'police', 'officer', 'out', 'of', 'retirement', 'to', 'help', 'catch', 'a', 'dangerous', 'group', 'of', 'professional', 'thieves.']","['Action', 'Crime', 'Thriller']",[],"['Jackie Chan', 'Zhang Zifeng', 'Tony Leung Ka-fai']",['Larry Yang']
1071585,M3GAN 2.0,"['After', 'the', 'underlying', 'tech', 'for', 'M3GAN', 'is', 'stolen', 'and', 'misused', 'by', 'a', 'powerful', 'defense', 'contractor', 'to', 'create', 'a', 'military-grade', 'weapon', 'known', 'as', 'Amelia,', ""M3GAN's"", 'creator', 'Gemma', 'realizes', 'that', 'the', 'only', 'option', 'is', 'to', 'resurrect', 'M3GAN', 'and', 'give', 'her', 'a', 'few', 'upgrades,', 'making', 'her', 'faster,', 'stronger,', 'and', 'more', 'lethal.']","['Action', 'Science Fiction', 'Thriller']","['android', 'artificial intelligence (a.i.)', 'fight', 'killer robot', 'beheading', 'electromagnetic pulse', 'sequel', 'evil doll', 'wingsuit', 'robot', 'doll', 'spear throwing', 'synthetic human', 'robot fighting', 'exoskeleton', 'calm', 'creepy doll', 'satirical', 'smart home', 'possessed doll', 'suspenseful', 'action', 'fbi operation', 'neural chip', 'android horror']","['Allison Williams', 'Violet McGraw', 'Amie Donald']",['Gerard Johnstone']
1151031,Bring Her Back,"['Following', 'the', 'death', 'of', 'their', 'father,', 'a', 'brother', 'and', 'sister', 'are', 'introduced', 'to', 'their', 'new', 'sibling', 'by', 'their', 'foster', 'mother,', 'only', 'to', 'learn', 'that', 'she', 'has', 'a', 'terrifying', 'secret.']",['Horror'],"['sibling relationship', 'ritual', 'supernatural', 'death of father', 'grief', 'death', 'death of daughter', 'foster mom', 'blind child', 'supernatural horror', 'gaslighting', 'body horror', 'horror', 'intense', 'baffled', 'callous']","['Billy Barratt', 'Sally Hawkins', 'Mischa Heywood']","['Michael Philippou', 'Danny Philippou']"
1100988,28 Years Later,"['Twenty-eight', 'years', 'since', 'the', 'rage', 'virus', 'escaped', 'a', 'biological', 'weapons', 'laboratory,', 'now,', 'still', 'in', 'a', 'ruthlessly', 'enforced', 'quarantine,', 'some', 'have', 'found', 'ways', 'to', 'exist', 'amidst', 'the', 'infected.', 'One', 'such', 'group', 'lives', 'on', 'a', 'small', 'island', 'connected', 'to', 'the', 'mainland', 'by', 'a', 'single,', 'heavily-defended', 'causeway.', 'When', 'one', 'member', 'departs', 'on', 'a', 'mission', 'into', 'the', 'dark', 'heart', 'of', 'the', 'mainland,', 'he', 'discovers', 'secrets,', 'wonders,', 'and', 'horrors', 'that', 'have', 'mutated', 'not', 'only', 'the', 'infected', 'but', 'other', 'survivors', 'as', 'well.']","['Horror', 'Thriller', 'Science Fiction']","['england', 'post-apocalyptic future', 'sequel', 'survival', 'zombie', 'survival horror', 'zombie apocalypse', 'violence', 'cruel']","['Jodie Comer', 'Alfie Williams', 'Aaron Taylor-Johnson']",['Danny Boyle']
1443260,Rob1n,"['When', 'a', 'robotics', 'expert', 'channels', 'the', 'grief', 'of', 'losing', 'his', '11', 'year-old', 'son', 'into', 'building', ""'Robin',"", 'a', 'fully', 'functioning', 'robotic', 'doll,', 'a', 'series', 'of', 'horrific', 'events', 'makes', 'it', 'clear', 'Robin', 'will', 'do', 'whatever', 'it', 'takes', 'to', 'have', 'his', 'creator', 'all', 'to', 'himself.']","['Horror', 'Thriller']","['birthday party', 'memory loss', 'killer doll', 'car accident', 'impostor', 'marriage engagement', 'stabbed to death', 'father son relationship', 'evil robot', 'evil toys', 'killer toy']","['Ethan Taylor', 'Leona Clarke', 'Simon Davies']",['Lawrence Fowler']
1011477,Karate Kid: Legends,"['After', 'a', 'family', 'tragedy,', 'kung', 'fu', 'prodigy', 'Li', 'Fong', 'is', 'uprooted', 'from', 'his', 'home', 'in', 'Beijing', 'and', 'forced', 'to', 'move', 'to', 'New', 'York', 'City', 'with', 'his', 'mother.', 'When', 'a', 'new', 'friend', 'needs', 'his', 'help,', 'Li', 'enters', 'a', 'karate', 'competition', '–', 'but', 'his', 'skills', 'alone', ""aren't"", 'enough.', ""Li's"", 'kung', 'fu', 'teacher', 'Mr.', 'Han', 'enlists', 'original', 'Karate', 'Kid', 'Daniel', 'LaRusso', 'for', 'help,', 'and', 'Li', 'learns', 'a', 'new', 'way', 'to', 'fight,', 'merging', 'their', 'two', 'styles', 'into', 'one', 'for', 'the', 'ultimate', 'martial', 'arts', 'showdown.']","['Action', 'Adventure', 'Drama']","['new york city', 'martial arts', 'kung fu', 'mentor', 'ex-boyfriend', 'karate', 'beijing, china', 'martial arts tournament', 'martial arts training', 'living abroad', 'overprotective mother', 'sympathetic']","['Jackie Chan', 'Ben Wang', 'Joshua Jackson']",['Jonathan Entwistle']
1155281,Creation of the Gods II: Demon Force,"['Taishi', 'Wen', 'Zhong', 'led', 'the', 'army', 'of', 'Shang', 'Dynasty', 'including', 'Deng', 'Chanyu', 'and', 'four', 'generals', 'of', 'the', 'Mo', 'Family', 'to', 'Xiqi.', 'With', 'the', 'help', 'of', 'Kunlun', 'immortals', 'such', 'as', 'Jiang', 'Ziya,', 'Ji', 'Fa', 'led', 'the', 'army', 'and', 'civilians', 'of', 'Xiqi', 'to', 'defend', 'their', 'homeland.']","['Action', 'Fantasy', 'War']","['monster', 'based on novel or book', 'sequel', 'mythological beast', 'high fantasy', 'physical immortality', 'chinese mythology', 'god warrior']","['Huang Bo', 'Yu Shi', 'Nashi']",['Wuershan']
1403735,Laila,"['Sonu', 'Model,', 'a', 'renowned', 'beautician', 'from', 'the', 'old', 'city,', 'is', 'forced', 'to', 'disguise', 'himself', 'as', 'Laila,', 'leading', 'to', 'a', 'series', 'of', 'comedic,', 'romantic,', 'and', 'action-packed', 'events.', 'Chaos', 'ensues', 'in', 'this', 'hilarious', 'laugh', 'riot']","['Comedy', 'Romance']",[],"['Vishwak Sen', 'Akanksha Sharma', 'Babloo Prithiveeraj']",['Ram Narayan']
1106289,The Pickup,"['A', 'routine', 'cash', 'pickup', 'takes', 'a', 'wild', 'turn', 'when', 'mismatched', 'armored', 'truck', 'drivers', 'Russell', 'and', 'Travis', 'are', 'ambushed', 'by', 'ruthless', 'criminals', 'led', 'by', 'savvy', 'mastermind', 'Zoe.']","['Action', 'Comedy', 'Crime']","['robbery', 'armored car', 'organized crime', 'shootout', 'witty', 'amused', 'forceful', 'joyful', 'car chases']","['Eddie Murphy', 'Pete Davidson', 'Keke Palmer']",['Tim Story']
259872,Skin. Like. Sun.,"['Real-life', 'young', 'couple', 'Wim', 'and', 'Floor', 'spend', 'an', 'afternoon', 'in', 'the', 'sunwashed', 'rooms', 'of', 'a', 'crumbling', 'home', 'in', 'Belgium.', 'In', 'a', 'unique', 'twist,', 'this', 'artistic', 'erotic', 'documentary', 'is', 'edited', 'in', 'nearly', 'real-time.', 'In', 'the', 'slowness,', 'we', 'get', 'the', 'build,', 'the', 'sweetness,', 'and', 'the', 'sexiness.', 'Forget', 'about', 'fingersnapping', 'fast', 'editing.', 'Slow', 'is', 'where', 'it’s', 'at.']",['Romance'],"['softcore', 'intimacy']","['Wim van Damme', 'Floor Wyns']","['Jennifer Lyon Bell', 'Murielle Scherre']"
997892,The Island of Lost Girls,"['Three', 'young', 'sisters', 'live', 'in', 'a', 'house', 'waiting', 'to', 'be', 'adopted,', 'and', 'more', 'importantly,', 'not', 'to', 'be', 'separated.', 'With', 'nothing', 'left', 'to', 'lose,', 'they', 'decide', 'to', 'take', 'a', 'day', 'off', 'and', 'escape', 'to', 'the', 'beach.']","['Family', 'Adventure', 'Thriller']",[],"['Avila Schmidt', 'Autumn Schmidt', 'Scarlet Schmidt']","['Ann-Marie Schmidt', 'Brian Schmidt']"
936108,Smurfs,"['When', 'Papa', 'Smurf', 'is', 'mysteriously', 'taken', 'by', 'evil', 'wizards,', 'Razamel', 'and', 'Gargamel,', 'Smurfette', 'leads', 'the', 'Smurfs', 'on', 'a', 'mission', 'into', 'the', 'real', 'world', 'to', 'save', 'him.', 'With', 'the', 'help', 'of', 'new', 'friends,', 'the', 'Smurfs', 'must', 'discover', 'what', 'defines', 'their', 'destiny', 'to', 'save', 'the', 'universe.']","['Animation', 'Family', 'Fantasy']","['musical', 'portal', 'based on comic', 'shocking', 'live action and animation', 'estranged brother', 'abduction', 'amused', 'mocking']","['Rihanna', 'James Corden', 'Nick Offerman']",['Chris Miller']
1495723,Abandoned Man,"['After', 'serving', 'time', 'in', 'prison', 'for', 'his', ""brother's"", 'crime,', 'a', 'man', 'warily', 'reunites', 'with', 'family,', 'finding', 'hope', 'and', 'healing', 'in', 'a', 'life-changing', 'bond', 'with', 'his', 'niece.']",['Drama'],['admiring'],"['Mert Ramazan Demir', 'Ada Erma', 'Rahimcan Kapkap']",['Çağrı Vila Lostuvalı']
1312946,The Map That Leads to You,"['Heather', 'is', 'a', 'young', 'woman', 'traveling', 'Europe', 'with', 'friends', 'before', 'starting', 'her', 'perfectly', 'planned', 'life.', 'A', 'chance', 'meeting', 'with', 'Jack', 'sparks', 'an', 'unexpected', 'romance', 'that', 'leads', 'to', 'deep', 'emotional', 'discovery.', 'As', 'secrets', 'and', 'life', 'choices', 'test', 'their', 'bond,', 'her', 'path', 'changes', 'forever.']","['Romance', 'Drama']","['based on novel or book', 'romance', 'coming of age', 'meet cute', 'chance meeting', 'adaptation', 'love and loss']","['Madelyn Cline', 'K.J. Apa', 'Sofia Wylie']",['Lasse Hallström']
1195631,William Tell,"['The', 'narrative', 'unfolds', 'in', 'the', '14th', 'Century,', 'when', 'the', 'European', 'nations', 'vie', 'for', 'supremacy', 'within', 'the', 'Holy', 'Roman', 'Empire.', 'The', 'ambitious', 'Austrian', 'Empire,', 'desiring', 'more', 'land,', 'invades', 'neighbouring', 'Switzerland,', 'a', 'serene', 'and', 'pastoral', 'nation.', 'Protagonist', 'William', 'Tell,', 'a', 'formerly', 'peaceful', 'hunter,', 'finds', 'himself', 'forced', 'to', 'take', 'action', 'as', 'his', 'family', 'and', 'homeland', 'come', 'under', 'threat', 'from', 'the', 'oppressive', 'Austrian', 'King', 'and', 'his', 'ruthless', 'warlords.']","['Action', 'Drama', 'History']","['switzerland', 'rape and murder', 'apple', 'middle ages (476-1453)', 'medieval', 'crossbow', 'burning building', 'tyranny', 'rebel leader', '14th century', 'father son relationship', 'medieval times', 'william tell', 'middle age']","['Claes Bang', 'Connor Swindells', 'Golshifteh Farahani']",['Nick Hamm']
423108,The Conjuring: The Devil Made Me Do It,"['Paranormal', 'investigators', 'Ed', 'and', 'Lorraine', 'Warren', 'encounter', 'what', 'would', 'become', 'one', 'of', 'the', 'most', 'sensational', 'cases', 'from', 'their', 'files.', 'The', 'fight', 'for', 'the', 'soul', 'of', 'a', 'young', 'boy', 'takes', 'them', 'beyond', 'anything', ""they'd"", 'ever', 'seen', 'before,', 'to', 'mark', 'the', 'first', 'time', 'in', 'U.S.', 'history', 'that', 'a', 'murder', 'suspect', 'would', 'claim', 'demonic', 'possession', 'as', 'a', 'defense.']","['Horror', 'Mystery', 'Thriller']","['supernatural', 'exorcism', 'connecticut', 'sequel', 'paranormal investigation', '1980s', 'religious horror', 'the conjuring universe']","['Patrick Wilson', 'Vera Farmiga', ""Ruairí O'Connor""]",['Michael Chaves']
1517772,Unknown Number: The High School Catfish,"['Vulgar,', 'taunting', 'texts', 'blow', 'up', 'the', 'phones', 'of', 'a', 'teen', 'and', 'her', 'boyfriend.', ""Who's"", 'sending', 'them', '—', 'and', 'why?', 'This', 'twisty', 'documentary', 'reveals', 'the', 'shocking', 'answer.']",['Documentary'],"['stalking', 'cyberbullying']","['Lauryn Licari', 'Sophie Weber', 'Macy Johnston']",['Skye Borgman']
615457,Nobody,"['Hutch', 'Mansell,', 'a', 'suburban', 'dad,', 'overlooked', 'husband,', 'nothing', 'neighbor', '—', 'a', '""nobody.""', 'When', 'two', 'thieves', 'break', 'into', 'his', 'home', 'one', 'night,', ""Hutch's"", 'unknown', 'long-simmering', 'rage', 'is', 'ignited', 'and', 'propels', 'him', 'on', 'a', 'brutal', 'path', 'that', 'will', 'uncover', 'dark', 'secrets', 'he', 'fought', 'to', 'leave', 'behind.']","['Action', 'Thriller']","['assassin', 'double life', 'fight', 'midlife crisis', 'bratva (russian mafia)', 'secret organization', 'thief', 'home invasion', 'family', 'brawl', 'duringcreditsstinger']","['Bob Odenkirk', 'Aleksey Serebryakov', 'Connie Nielsen']",['Ilya Naishuller']
1010581,My Fault,"['Noah', 'must', 'leave', 'her', 'city,', 'boyfriend,', 'and', 'friends', 'to', 'move', 'into', 'William', ""Leister's"", 'mansion,', 'the', 'flashy', 'and', 'wealthy', 'husband', 'of', 'her', 'mother', 'Rafaela.', 'As', 'a', 'proud', 'and', 'independent', '17', 'year', 'old,', 'Noah', 'resists', 'living', 'in', 'a', 'mansion', 'surrounded', 'by', 'luxury.', 'However,', 'it', 'is', 'there', 'where', 'she', 'meets', 'Nick,', 'her', 'new', 'stepbrother,', 'and', 'the', 'clash', 'of', 'their', 'strong', 'personalities', 'becomes', 'evident', 'from', 'the', 'very', 'beginning.']","['Romance', 'Drama']","['first time', 'forbidden love', 'stepbrother', 'female protagonist', 'underage sex', 'stepsister', 'disturbed', 'based on young adult novel', 'enemies to lovers', 'passion and romance', 'car', 'disapproving', 'disgusted', 'step-sibling romance']","['Nicole Wallace', 'Gabriel Guevara', 'Marta Hazas']",['Domingo González']
1319969,Sketch,"['When', 'a', 'young', 'girl’s', 'sketchbook', 'falls', 'into', 'a', 'strange', 'pond,', 'her', 'drawings', 'come', 'to', 'life—chaotic,', 'real,', 'and', 'on', 'the', 'loose.', 'As', 'the', 'town', 'descends', 'into', 'chaos,', 'her', 'family', 'must', 'reunite', 'and', 'stop', 'the', 'monsters', 'they', 'never', 'meant', 'to', 'unleash.']","['Adventure', 'Fantasy', 'Comedy', 'Family']",['based on short'],"['Tony Hale', ""D'Arcy Carden"", 'Bianca Belle']",['Seth Worley']
