movie_id,title,overview,genres,keywords,cast,crew
1119878,Ice Road: Vengeance,"['Big', 'rig', 'ice', 'road', 'driver', 'Mike', 'McCann', 'travels', 'to', 'Nepal', 'to', 'scatter', 'his', 'late', 'brother’s', 'ashes', 'on', 'Mt.', 'Everest.', 'While', 'on', 'a', 'packed', 'tour', 'bus', 'traversing', 'the', 'deadly', '12,000', 'ft.', 'terrain', 'of', 'the', 'infamous', 'Road', 'to', 'the', 'Sky,', 'McCann', 'and', 'his', 'mountain', 'guide', 'encounter', 'a', 'group', 'of', 'mercenaries', 'and', 'must', 'fight', 'to', 'save', 'themselves,', 'the', 'busload', 'of', 'innocent', 'travelers,', 'and', 'the', 'local', 'villagers’', 'homeland.']","['Action', 'Thriller', 'Drama']","['mercenary', 'sequel', 'mount everest', 'aggressive', 'dramatic']","['Liam Neeson', 'Fan Bingbing', 'Marcus Thomas']",['Jonathan Hensleigh']
1312946,The Map That Leads to You,"['Heather', 'is', 'a', 'young', 'woman', 'traveling', 'Europe', 'with', 'friends', 'before', 'starting', 'her', 'perfectly', 'planned', 'life.', 'A', 'chance', 'meeting', 'with', 'Jack', 'sparks', 'an', 'unexpected', 'romance', 'that', 'leads', 'to', 'deep', 'emotional', 'discovery.', 'As', 'secrets', 'and', 'life', 'choices', 'test', 'their', 'bond,', 'her', 'path', 'changes', 'forever.']","['Romance', 'Drama']","['based on novel or book', 'romance', 'coming of age', 'meet cute', 'chance meeting', 'adaptation', 'love and loss']","['Madelyn Cline', 'K.J. Apa', 'Sofia Wylie']",['Lasse Hallström']
1155281,Creation of the Gods II: Demon Force,"['Taishi', 'Wen', 'Zhong', 'led', 'the', 'army', 'of', 'Shang', 'Dynasty', 'including', 'Deng', 'Chanyu', 'and', 'four', 'generals', 'of', 'the', 'Mo', 'Family', 'to', 'Xiqi.', 'With', 'the', 'help', 'of', 'Kunlun', 'immortals', 'such', 'as', 'Jiang', 'Ziya,', 'Ji', 'Fa', 'led', 'the', 'army', 'and', 'civilians', 'of', 'Xiqi', 'to', 'defend', 'their', 'homeland.']","['Action', 'Fantasy', 'War']","['monster', 'based on novel or book', 'sequel', 'mythological beast', 'high fantasy', 'physical immortality', 'chinese mythology', 'god warrior']","['Huang Bo', 'Yu Shi', 'Nashi']",['Wuershan']
574475,Final Destination Bloodlines,"['Plagued', 'by', 'a', 'violent', 'recurring', 'nightmare,', 'college', 'student', 'Stefanie', 'heads', 'home', 'to', 'track', 'down', 'the', 'one', 'person', 'who', 'might', 'be', 'able', 'to', 'break', 'the', 'cycle', 'and', 'save', 'her', 'family', 'from', 'the', 'grisly', 'demise', 'that', 'inevitably', 'awaits', 'them', 'all.']","['Horror', 'Mystery']","['restaurant', 'gore', 'sequel', 'premonition', 'fate', 'family', 'death', 'psychotic', 'taunting', 'hard', 'near-death experience', 'shocking', 'paranoid', 'hostile', 'hopeless', 'insecure', '1960s', 'satirical', 'ironic', 'cheating death', 'malicious', 'suspicious', 'supernatural horror', 'vindictive', 'negative', 'dramatic', 'suspenseful', 'horror', 'tense', 'hilarious', 'intense', 'sinister', 'callous', 'cruel', 'disheartening', 'frightened', 'ghoulish', 'horrified', 'inflammatory', 'mean spirited', 'mocking', 'ominous', 'pessimistic', 'sarcastic', 'sardonic', 'tragic', 'teen scream']","['Kaitlyn Santa Juana', 'Teo Briones', 'Rya Kihlstedt']","['Zach Lipovsky', 'Adam B. Stein']"
936108,Smurfs,"['When', 'Papa', 'Smurf', 'is', 'mysteriously', 'taken', 'by', 'evil', 'wizards,', 'Razamel', 'and', 'Gargamel,', 'Smurfette', 'leads', 'the', 'Smurfs', 'on', 'a', 'mission', 'into', 'the', 'real', 'world', 'to', 'save', 'him.', 'With', 'the', 'help', 'of', 'new', 'friends,', 'the', 'Smurfs', 'must', 'discover', 'what', 'defines', 'their', 'destiny', 'to', 'save', 'the', 'universe.']","['Animation', 'Family', 'Fantasy']","['musical', 'portal', 'based on comic', 'shocking', 'live action and animation', 'estranged brother', 'abduction', 'amused', 'mocking']","['Rihanna', 'James Corden', 'Nick Offerman']",['Chris Miller']
1419406,The Shadow's Edge,"['Macau', 'Police', 'brings', 'the', 'tracking', 'expert', 'police', 'officer', 'out', 'of', 'retirement', 'to', 'help', 'catch', 'a', 'dangerous', 'group', 'of', 'professional', 'thieves.']","['Action', 'Crime', 'Thriller']",[],"['Jackie Chan', 'Zhang Zifeng', 'Tony Leung Ka-fai']",['Larry Yang']
1011477,Karate Kid: Legends,"['After', 'a', 'family', 'tragedy,', 'kung', 'fu', 'prodigy', 'Li', 'Fong', 'is', 'uprooted', 'from', 'his', 'home', 'in', 'Beijing', 'and', 'forced', 'to', 'move', 'to', 'New', 'York', 'City', 'with', 'his', 'mother.', 'When', 'a', 'new', 'friend', 'needs', 'his', 'help,', 'Li', 'enters', 'a', 'karate', 'competition', '–', 'but', 'his', 'skills', 'alone', ""aren't"", 'enough.', ""Li's"", 'kung', 'fu', 'teacher', 'Mr.', 'Han', 'enlists', 'original', 'Karate', 'Kid', 'Daniel', 'LaRusso', 'for', 'help,', 'and', 'Li', 'learns', 'a', 'new', 'way', 'to', 'fight,', 'merging', 'their', 'two', 'styles', 'into', 'one', 'for', 'the', 'ultimate', 'martial', 'arts', 'showdown.']","['Action', 'Adventure', 'Drama']","['new york city', 'martial arts', 'kung fu', 'mentor', 'ex-boyfriend', 'karate', 'beijing, china', 'martial arts tournament', 'martial arts training', 'living abroad', 'overprotective mother', 'sympathetic']","['Jackie Chan', 'Ben Wang', 'Joshua Jackson']",['Jonathan Entwistle']
1195631,William Tell,"['The', 'narrative', 'unfolds', 'in', 'the', '14th', 'Century,', 'when', 'the', 'European', 'nations', 'vie', 'for', 'supremacy', 'within', 'the', 'Holy', 'Roman', 'Empire.', 'The', 'ambitious', 'Austrian', 'Empire,', 'desiring', 'more', 'land,', 'invades', 'neighbouring', 'Switzerland,', 'a', 'serene', 'and', 'pastoral', 'nation.', 'Protagonist', 'William', 'Tell,', 'a', 'formerly', 'peaceful', 'hunter,', 'finds', 'himself', 'forced', 'to', 'take', 'action', 'as', 'his', 'family', 'and', 'homeland', 'come', 'under', 'threat', 'from', 'the', 'oppressive', 'Austrian', 'King', 'and', 'his', 'ruthless', 'warlords.']","['Action', 'Drama', 'History']","['switzerland', 'rape and murder', 'apple', 'middle ages (476-1453)', 'medieval', 'crossbow', 'burning building', 'tyranny', 'rebel leader', '14th century', 'father son relationship', 'medieval times', 'william tell', 'middle age']","['Claes Bang', 'Connor Swindells', 'Golshifteh Farahani']",['Nick Hamm']
1319969,Sketch,"['When', 'a', 'young', 'girl’s', 'sketchbook', 'falls', 'into', 'a', 'strange', 'pond,', 'her', 'drawings', 'come', 'to', 'life—chaotic,', 'real,', 'and', 'on', 'the', 'loose.', 'As', 'the', 'town', 'descends', 'into', 'chaos,', 'her', 'family', 'must', 'reunite', 'and', 'stop', 'the', 'monsters', 'they', 'never', 'meant', 'to', 'unleash.']","['Adventure', 'Fantasy', 'Comedy', 'Family']",['based on short'],"['Tony Hale', ""D'Arcy Carden"", 'Bianca Belle']",['Seth Worley']
993234,Borders of Love,"['After', 'years', 'together,', 'Petr', 'and', 'Hana,', 'partners', 'in', 'work', 'and', 'in', 'life,', 'share', 'their', 'unspoken', 'erotic', 'fantasies.', 'What', 'begins', 'as', 'an', 'innocent', 'conversation', 'gradually', 'turns', 'into', 'curious', 'experimentation', 'with', 'a', 'non-monogamous', 'approach', 'to', 'their', 'relationship.', 'But', 'sexual', 'freedom', 'tastes', 'differently', 'for', 'each', 'of', 'them.']","['Drama', 'Romance']",['softcore'],"['Hana Vagnerová', 'Matyáš Řezníček', 'Eliška Křenková']",['Tomasz Wiński']
812455,Victoria,"['Victoria', 'is', 'a', 'woman', 'betrayed,', 'now', 'on', 'a', 'mission', 'for', 'revenge', 'and', 'destroying', 'anything', 'that', 'gets', 'in', 'her', 'way.']",['Action'],['short film'],"['Shayna Bofill', 'Andrei Kopilov', 'Antoni Corone']",['Juan C. Bofill']
715287,Stepmom's Desire,"['Sang-jin,', 'who', 'was', 'envious', 'of', 'her', 'neighbor', 'after', 'getting', 'a', 'beautiful', 'wife,', 'Ask', 'your', ""wife's"", 'friend', 'Gian', 'to', 'take', 'over', 'the', ""son's"", 'extracurricular', 'teacher,', 'Sang-jin,', 'who', 'left', 'work', 'early,', 'accidentally', 'sees', ""Gian's"", 'shower.', 'A', 'man', 'who', 'wants', 'to', 'have', 'sex', 'with', 'his', ""son's"", 'tutor,', 'And', 'a', 'son', 'who', 'wants', 'to', 'have', 'a', 'good', 'time', 'with', 'a', 'young', 'stepmom,', 'Ji-an', 'and', 'Jin-hee,', 'who', 'want', 'money,', 'are', 'disappointed', 'with', 'her', 'husband,', 'and', 'Bin-jin', 'gives', 'her', 'body', 'to', 'a', 'young', 'son.']","['Drama', 'Romance']",['softcore'],"['Lee Soo', 'Tae Hee', 'James']",['Lee Dong-Joon']
1365103,Marriage Unplugged,"['Unhappy', 'in', 'their', 'marriage,', 'Suzanna', 'and', 'Andrew', 'buy', 'a', 'male', 'sex', 'robot', 'called', 'James,', 'who', 'consequently', 'uncovers', 'the', 'deep', 'fractures', 'in', 'their', 'relationship.']","['Science Fiction', 'Comedy', 'Drama']","['marriage', 'sex robot', 'short film', 'science fiction']","['Nikki Amuka-Bird', 'Nicholas Gleaves', 'Sven Ironside']","['Florine Nüesch', 'Kim Nüesch']"
1515395,Lego Disney Princess: Villains Unite,"['After', 'Ariel,', 'Moana,', 'Tiana,', 'Rapunzel,', 'and', 'Snow', 'White', 'thwarted', ""Gaston's"", 'plan', 'to', 'take', 'over', 'all', 'of', 'their', 'kingdoms,', 'he', 'calls', 'upon', 'Ursula,', 'Jafar,', 'and', 'the', 'Evil', 'Queen', 'to', 'help', 'take', 'the', 'Princesses', 'down', 'once', 'and', 'for', 'all.', 'The', 'Princesses', 'learn', 'about', ""Gaston's"", 'scheme', 'and', 'recruit', 'a', 'few', 'friends', 'of', 'their', 'own', 'with', 'the', 'help', 'of', 'Magic', 'Mirror:', 'Aurora,', 'Belle,', 'and', 'Cinderella!', 'Together,', 'the', 'Princesses', 'team', 'up', 'for', 'an', 'ultimate', 'showdown', 'of', 'good', 'versus', 'evil.']","['Animation', 'Comedy', 'Fantasy', 'Adventure', 'Family']",[],"['Jodi Benson', 'Anika Noni Rose', 'Mandy Moore']",['Randi Rodrigues']
1151031,Bring Her Back,"['Following', 'the', 'death', 'of', 'their', 'father,', 'a', 'brother', 'and', 'sister', 'are', 'introduced', 'to', 'their', 'new', 'sibling', 'by', 'their', 'foster', 'mother,', 'only', 'to', 'learn', 'that', 'she', 'has', 'a', 'terrifying', 'secret.']",['Horror'],"['sibling relationship', 'ritual', 'supernatural', 'death of father', 'grief', 'death', 'death of daughter', 'foster mom', 'blind child', 'supernatural horror', 'gaslighting', 'body horror', 'horror', 'baffled', 'callous']","['Billy Barratt', 'Sally Hawkins', 'Mischa Heywood']","['Michael Philippou', 'Danny Philippou']"
1495723,Abandoned Man,"['After', 'serving', 'time', 'in', 'prison', 'for', 'his', ""brother's"", 'crime,', 'a', 'man', 'warily', 'reunites', 'with', 'family,', 'finding', 'hope', 'and', 'healing', 'in', 'a', 'life-changing', 'bond', 'with', 'his', 'niece.']",['Drama'],['admiring'],"['Mert Ramazan Demir', 'Ada Erma', 'Rahimcan Kapkap']",['Çağrı Vila Lostuvalı']
1100988,28 Years Later,"['Twenty-eight', 'years', 'since', 'the', 'rage', 'virus', 'escaped', 'a', 'biological', 'weapons', 'laboratory,', 'now,', 'still', 'in', 'a', 'ruthlessly', 'enforced', 'quarantine,', 'some', 'have', 'found', 'ways', 'to', 'exist', 'amidst', 'the', 'infected.', 'One', 'such', 'group', 'lives', 'on', 'a', 'small', 'island', 'connected', 'to', 'the', 'mainland', 'by', 'a', 'single,', 'heavily-defended', 'causeway.', 'When', 'one', 'member', 'departs', 'on', 'a', 'mission', 'into', 'the', 'dark', 'heart', 'of', 'the', 'mainland,', 'he', 'discovers', 'secrets,', 'wonders,', 'and', 'horrors', 'that', 'have', 'mutated', 'not', 'only', 'the', 'infected', 'but', 'other', 'survivors', 'as', 'well.']","['Horror', 'Thriller', 'Science Fiction']","['england', 'post-apocalyptic future', 'sequel', 'survival', 'zombie', 'zombie apocalypse', 'violence', 'cruel']","['Jodie Comer', 'Alfie Williams', 'Aaron Taylor-Johnson']",['Danny Boyle']
1403735,Laila,"['Sonu', 'Model,', 'a', 'renowned', 'beautician', 'from', 'the', 'old', 'city,', 'is', 'forced', 'to', 'disguise', 'himself', 'as', 'Laila,', 'leading', 'to', 'a', 'series', 'of', 'comedic,', 'romantic,', 'and', 'action-packed', 'events.', 'Chaos', 'ensues', 'in', 'this', 'hilarious', 'laugh', 'riot']","['Comedy', 'Romance']",[],"['Vishwak Sen', 'Akanksha Sharma', 'Babloo Prithiveeraj']",['Ram Narayan']
86767,The First Time,"['With', 'the', 'coming', 'of', 'summer,', 'three', 'high', 'school', 'buddies--Kenny', 'Leeds,', 'Mike', 'Decker,', 'and', 'Tommy', 'Kingsley--anticipate', 'their', 'initiation', 'into', 'the', 'pleasures', 'of', 'manhood.', 'But', 'Kenny', 'is', 'separated', 'from', 'his', 'friends', 'and', 'sent', 'to', 'stay', 'with', 'his', 'grandparents', 'in', 'Buffalo', 'while', 'his', 'father,', 'a', 'widowed', 'salesman,', 'leaves', 'on', 'a', 'business', 'trip', 'with', 'his', 'secretary-fiancée.', 'Bored', 'and', 'alone', 'in', 'a', 'strange', 'city,', 'Kenny', 'writes', 'his', 'two', 'friends', 'letters', 'about', 'his', 'adventures', 'at', '""Rosie\'s,""', 'a', 'fictitious', 'brothel', 'across', 'the', 'Canadian', 'border', 'in', 'Niagara', 'Falls.', 'His', 'lie', 'quickly', 'backfires.']",['Comedy'],"['virgin', 'toronto, canada', 'niagara falls', 'coming of age', 'growing up', 'bordello', 'older woman younger man relationship', 'childhood friends', 'sexual awakening', 'sexual curiosity']","['Jacqueline Bisset', 'Wes Stern', 'Ricky Kelman']",['James Neilson']
1307078,My Oxford Year,"['An', 'ambitious', 'American', 'fulfilling', 'her', 'dream', 'of', 'studying', 'at', 'Oxford', 'falls', 'for', 'a', 'charming', 'Brit', 'hiding', 'a', 'secret', 'that', 'may', 'upend', 'her', 'perfectly', 'planned', 'life.']","['Romance', 'Comedy', 'Drama']","['based on novel or book', 'england', 'poem', 'professor', 'cancer', 'university', 'teacher student relationship', 'oxford university', 'sincere', 'studying abroad']","['Sofia Carson', 'Corey Mylchreest', 'Esmé Kingdom']",['Iain Morris']
1285247,Murder Company,"['In', 'the', 'midst', 'of', 'the', 'D-Day', 'invasion,', 'a', 'group', 'of', 'US', 'soldiers', 'are', 'given', 'orders', 'to', 'smuggle', 'a', 'member', 'of', 'the', 'French', 'Resistance', 'behind', 'enemy', 'lines', 'to', 'assassinate', 'a', 'high-value', 'Nazi', 'target.']","['War', 'Action']","['nazi', 'world war ii', 'd-day', 'french resistance', '1940s']","['Kelsey Grammer', 'William Moseley', 'Joe Anderson']",['Shane Dax Taylor']
1038392,The Conjuring: Last Rites,"['Paranormal', 'investigators', 'Ed', 'and', 'Lorraine', 'Warren', 'take', 'on', 'one', 'last', 'terrifying', 'case', 'involving', 'mysterious', 'entities', 'they', 'must', 'confront.']","['Horror', 'Thriller']","['pennsylvania, usa', 'supernatural', 'haunted house', 'sequel', 'spirit', 'paranormal investigation', 'ghost', '1980s', 'demonic', 'supernatural horror', 'horror', 'the conjuring universe']","['Vera Farmiga', 'Patrick Wilson', 'Mia Tomlinson']",['Michael Chaves']
259872,Skin. Like. Sun.,"['Real-life', 'young', 'couple', 'Wim', 'and', 'Floor', 'spend', 'an', 'afternoon', 'in', 'the', 'sunwashed', 'rooms', 'of', 'a', 'crumbling', 'home', 'in', 'Belgium.', 'In', 'a', 'unique', 'twist,', 'this', 'artistic', 'erotic', 'documentary', 'is', 'edited', 'in', 'nearly', 'real-time.', 'In', 'the', 'slowness,', 'we', 'get', 'the', 'build,', 'the', 'sweetness,', 'and', 'the', 'sexiness.', 'Forget', 'about', 'fingersnapping', 'fast', 'editing.', 'Slow', 'is', 'where', 'it’s', 'at.']",['Romance'],"['softcore', 'intimacy']","['Wim van Damme', 'Floor Wyns']","['Jennifer Lyon Bell', 'Murielle Scherre']"
1393382,Popeye's Revenge,"['The', 'legend', 'of', 'Popeye', 'haunts', 'a', 'group', 'of', 'counsellors', 'as', 'they', 'intend', 'to', 'open', 'a', 'summer', 'camp.']",['Horror'],"['gore', 'based on cartoon', 'slasher', 're-imagining', 'blood', 'topless women', 'popeye']","['Steven Murphy', 'Emily Mogilner', 'Connor Powles']",['William Stead']
1227003,Shadow of God,"['While', 'performing', 'an', 'unauthorized', 'exorcism', 'on', 'his', 'father,', 'an', 'elite', 'exorcist', 'suspects', 'the', 'entity', ""he's"", 'doing', 'battle', 'with', 'might', 'be', 'a', 'holy', 'being', '–', 'perhaps', 'even', 'God.']",['Horror'],"['exorcism', 'hallucination', 'exploding head', 'belief in god', 'demonic possession', 'whipping', 'guilty conscience', 'prosthetic leg', 'sarcophagus', 'supernatural horror', 'ressurection', 'independent film', 'shot to death', 'demon summoning']","[""Mark O'Brien"", 'Shaun Johnston', 'Jacqueline Byers']",['Michael Peterson']
1020822,Animale,"['Camargue,', 'France', '-', 'Nejma', 'trains', 'hard', 'to', 'win', 'the', 'local', 'bullfighting', 'competition.', 'When', 'she', 'is', 'mauled', 'after', 'a', 'celebration,', 'she', 'starts', 'to', 'notice', 'disturbing', 'changes.', 'News', 'of', 'a', 'rogue', 'bull', 'on', 'the', 'loose', 'terrifies', 'the', 'community,', 'killing', 'young', 'men.']","['Fantasy', 'Drama', 'Horror']","['body dysmorphia', 'directed by female', 'physical transformation']","['Oulaya Amamra', 'Damien Rebattel', 'Vivien Rodriguez']",['Emma Benestan']
950387,A Minecraft Movie,"['Four', 'misfits', 'find', 'themselves', 'struggling', 'with', 'ordinary', 'problems', 'when', 'they', 'are', 'suddenly', 'pulled', 'through', 'a', 'mysterious', 'portal', 'into', 'the', 'Overworld:', 'a', 'bizarre,', 'cubic', 'wonderland', 'that', 'thrives', 'on', 'imagination.', 'To', 'get', 'back', 'home,', ""they'll"", 'have', 'to', 'master', 'this', 'world', 'while', 'embarking', 'on', 'a', 'magical', 'quest', 'with', 'an', 'unexpected,', 'expert', 'crafter,', 'Steve.']","['Family', 'Fantasy', 'Comedy', 'Adventure', 'Action']","['friendship', 'surrealism', 'exploration', 'portal', 'miner', 'friends', 'survival', 'zombie', 'based on video game', 'aftercreditsstinger', 'duringcreditsstinger', 'journey', 'live action and animation', 'imagination', 'teamwork', 'fantasy', 'hilarious', 'cheerful', 'exuberant', 'building']","['Jason Momoa', 'Jack Black', 'Sebastian Eugene Hansen']",['Jared Hess']
1422052,Descendent,"['After', 'a', 'traumatic', 'brain', 'injury', 'triggers', 'terrifying', 'visions', 'of', 'extraterrestrials', 'and', 'a', 'newfound', 'talent', 'for', 'drawing,', 'a', 'father-to-be', 'begins', 'to', 'question', 'his', 'reality', 'and', 'becomes', 'obsessed', 'with', 'the', 'need', 'to', 'protect', 'his', 'family', 'from', 'an', 'unseen', 'threat.']","['Drama', 'Horror', 'Mystery', 'Science Fiction']","['frantic', 'ambiguous', 'scathing']","['Ross Marquand', 'Sarah Bolger', 'Susan Wilder']",['Peter Cilella']
1127648,Bonjour Tristesse,"['At', 'the', 'height', 'of', 'summer,', '18-year-old', 'Cécile', 'is', 'relaxing', 'by', 'the', 'French', 'seaside', 'with', 'her', 'father', 'and', 'falling', 'in', 'love', 'with', 'her', 'new', 'boyfriend.', 'The', 'arrival', 'of', 'her', 'late', ""mother's"", 'enigmatic', 'friend', 'turns', 'her', 'world', 'upside', 'down.']","['Romance', 'Drama']","['based on novel or book', 'southern france', 'coming of age', 'summer vacation', 'father daughter relationship']","['Lily McInerny', 'Claes Bang', 'Chloë Sevigny']",['Durga Chew-Bose']
9794,Employee of the Month,"['When', 'he', 'hears', 'that', 'the', 'new', 'female', 'employee', 'digs', 'ambitious', 'men', 'who', 'are', 'the', 'store', 'employee', 'of', 'the', 'month,', 'a', 'slacker', 'gets', 'his', 'act', 'together', 'but', 'finds', 'himself', 'in', 'competition', 'with', 'his', 'rival,', 'an', 'ambitious', 'co-worker.']","['Comedy', 'Romance']","['salesclerk', 'midlife crisis', 'date', 'prenzlauer berg', 'vulgar', 'slacker', 'business consultant', 'love']","['Dane Cook', 'Jessica Simpson', 'Dax Shepard']",['Greg Coolidge']
